customer_id,name,email,age,country,registration_date,age_group,total_spent,avg_order_value,order_count,last_order_date
575,Customer_575,customer575@example.com,45,USA,2023-11-16 11:49:09.861952,36-50,92164.7,15360.783333333333,6.0,2025-10-01 11:49:12.036603
576,Customer_576,customer576@example.com,25,Australia,2024-01-07 11:49:09.861952,18-25,19196.11,6398.703333333334,3.0,2025-06-27 11:49:10.928255
577,Customer_577,customer577@example.com,74,France,2025-03-28 11:49:09.861952,51+,46976.08,7829.346666666667,6.0,2025-10-31 11:49:10.222011
578,Customer_578,customer578@example.com,45,Germany,2025-03-15 11:49:09.861952,36-50,54239.340000000004,6779.9175000000005,8.0,2025-10-11 11:49:10.094867
579,Customer_579,customer579@example.com,44,Canada,2024-07-27 11:49:09.861952,36-50,32195.989999999998,8048.9974999999995,4.0,2025-10-05 11:49:14.739981
580,Customer_580,customer580@example.com,43,Germany,2025-07-29 11:49:09.861952,36-50,77202.42,12867.07,6.0,2025-09-15 11:49:12.051636
581,Customer_581,customer581@example.com,38,Germany,2024-12-18 11:49:09.861952,36-50,68783.70999999999,8597.963749999999,8.0,2025-10-31 11:49:14.045116
582,Customer_582,customer582@example.com,60,Canada,2024-10-16 11:49:09.861952,51+,61418.17,7677.27125,8.0,2025-10-29 11:49:12.336510
583,Customer_583,customer583@example.com,79,UK,2023-12-01 11:49:09.861952,51+,83298.86,11899.837142857143,7.0,2025-09-23 11:49:13.136843
584,Customer_584,customer584@example.com,77,Germany,2025-08-27 11:49:09.861952,51+,20064.47,4012.8940000000002,5.0,2025-11-01 11:49:15.958470
585,Customer_585,customer585@example.com,23,USA,2025-07-31 11:49:09.861952,18-25,64078.04,8009.755,8.0,2025-10-25 11:49:14.038045
586,Customer_586,customer586@example.com,45,USA,2024-10-18 11:49:09.861952,36-50,33034.39,16517.195,2.0,2025-10-29 11:49:16.156659
587,Customer_587,customer587@example.com,69,UK,2024-04-13 11:49:09.861952,51+,46059.200000000004,11514.800000000001,4.0,2025-10-24 11:49:16.252770
588,Customer_588,customer588@example.com,21,France,2024-04-07 11:49:09.861952,18-25,25614.17,6403.5425,4.0,2025-10-17 11:49:10.927253
589,Customer_589,customer589@example.com,53,Canada,2023-12-18 11:49:09.861952,51+,16598.29,5532.763333333333,3.0,2025-09-06 11:49:14.937585
590,Customer_590,customer590@example.com,25,Germany,2024-11-06 11:49:09.861952,18-25,57392.71,6376.967777777778,9.0,2025-10-03 11:49:14.189254
591,Customer_591,customer591@example.com,73,Australia,2024-08-27 11:49:09.861952,51+,24560.36,6140.09,4.0,2025-09-19 11:49:14.056128
592,Customer_592,customer592@example.com,73,Australia,2025-09-12 11:49:09.861952,51+,44607.82,11151.955,4.0,2025-09-13 11:49:14.799131
593,Customer_593,customer593@example.com,79,Canada,2024-02-28 11:49:09.861952,51+,38979.29,7795.858,5.0,2025-10-09 11:49:09.946077
594,Customer_594,customer594@example.com,37,Canada,2025-07-20 11:49:09.861952,36-50,72354.27,12059.045,6.0,2025-09-28 11:49:12.806343
595,Customer_595,customer595@example.com,54,France,2025-03-31 11:49:09.861952,51+,34167.64,8541.91,4.0,2025-06-25 11:49:16.622441
596,Customer_596,customer596@example.com,27,Australia,2024-06-28 11:49:09.861952,26-35,41976.92,6996.153333333333,6.0,2025-06-29 11:49:13.873294
597,Customer_597,customer597@example.com,32,USA,2024-11-10 11:49:09.861952,26-35,30536.879999999997,10178.96,3.0,2025-10-22 11:49:12.421820
598,Customer_598,customer598@example.com,72,France,2024-10-23 11:49:09.861952,51+,53839.270000000004,7691.324285714286,7.0,2025-09-21 11:49:14.307092
599,Customer_599,customer599@example.com,25,Canada,2024-03-26 11:49:09.861952,18-25,46786.26,5848.2825,8.0,2025-10-26 11:49:13.788454
600,Customer_600,customer600@example.com,32,Germany,2024-04-08 11:49:09.861952,26-35,62974.92,10495.82,6.0,2025-10-30 11:49:11.627040
601,Customer_601,customer601@example.com,80,France,2024-02-14 11:49:09.861952,51+,14960.960000000001,7480.4800000000005,2.0,2025-08-15 11:49:14.844697
602,Customer_602,customer602@example.com,61,Australia,2024-04-12 11:49:09.861952,51+,22670.51,7556.836666666666,3.0,2025-08-11 11:49:13.823462
603,Customer_603,customer603@example.com,19,France,2023-12-31 11:49:09.861952,18-25,39170.56,9792.64,4.0,2025-11-01 11:49:10.061456
604,Customer_604,customer604@example.com,71,Australia,2025-02-03 11:49:09.861952,51+,56619.28,11323.856,5.0,2025-11-03 11:49:13.643436
605,Customer_605,customer605@example.com,19,UK,2025-01-28 11:49:09.861952,18-25,26135.23,5227.046,5.0,2025-08-07 11:49:13.807457
606,Customer_606,customer606@example.com,62,Canada,2024-11-21 11:49:09.861952,51+,42090.08,7015.013333333333,6.0,2025-10-19 11:49:13.487443
607,Customer_607,customer607@example.com,40,USA,2025-05-02 11:49:09.861952,36-50,30115.829999999998,10038.609999999999,3.0,2025-09-26 11:49:12.988003
608,Customer_608,customer608@example.com,73,UK,2024-04-03 11:49:09.861952,51+,26940.11,8980.036666666667,3.0,2025-10-02 11:49:15.590566
609,Customer_609,customer609@example.com,60,Germany,2025-08-24 11:49:09.861952,51+,74700.55,9337.56875,8.0,2025-08-04 11:49:13.460430
610,Customer_610,customer610@example.com,27,Australia,2024-01-25 11:49:09.861952,26-35,21409.8,5352.45,4.0,2025-06-19 11:49:15.457182
611,Customer_611,customer611@example.com,80,USA,2025-08-02 11:49:09.861952,51+,92623.2,11577.9,8.0,2025-07-20 11:49:12.466677
612,Customer_612,customer612@example.com,65,France,2025-03-28 11:49:09.861952,51+,47746.96,15915.653333333334,3.0,2025-10-29 11:49:13.028996
613,Customer_613,customer613@example.com,42,Germany,2024-07-27 11:49:09.861952,36-50,63536.12,12707.224,5.0,2025-11-01 11:49:14.952682
614,Customer_614,customer614@example.com,39,UK,2024-10-21 11:49:09.861952,36-50,63196.89,9028.127142857144,7.0,2025-09-26 11:49:16.518416
615,Customer_615,customer615@example.com,37,Australia,2024-12-06 11:49:09.861952,36-50,18418.02,4604.505,4.0,2025-08-13 11:49:10.845722
616,Customer_616,customer616@example.com,67,France,2024-03-03 11:49:09.861952,51+,23352.29,5838.0725,4.0,2025-05-31 11:49:10.390245
617,Customer_617,customer617@example.com,23,USA,2025-05-28 11:49:09.861952,18-25,35865.4,8966.35,4.0,2025-09-17 11:49:13.562374
618,Customer_618,customer618@example.com,28,France,2025-09-14 11:49:09.861952,26-35,51965.42,12991.355,4.0,2025-04-23 11:49:16.194784
619,Customer_619,customer619@example.com,61,USA,2025-01-29 11:49:09.861952,51+,50798.340000000004,8466.390000000001,6.0,2025-10-23 11:49:10.335271
620,Customer_620,customer620@example.com,46,Australia,2024-08-26 11:49:09.861952,36-50,87375.24,12482.177142857143,7.0,2025-09-22 11:49:13.258863
621,Customer_621,customer621@example.com,49,France,2024-08-08 11:49:09.861952,36-50,37015.229999999996,7403.045999999999,5.0,2025-10-02 11:49:12.535091
622,Customer_622,customer622@example.com,44,Canada,2025-03-28 11:49:09.861952,36-50,17804.23,8902.115,2.0,2025-09-16 11:49:16.378872
623,Customer_623,customer623@example.com,66,France,2025-07-10 11:49:09.861952,51+,55383.02,7911.86,7.0,2025-10-24 11:49:14.543107
624,Customer_624,customer624@example.com,40,Germany,2025-07-13 11:49:09.861952,36-50,61698.48,10283.08,6.0,2025-09-18 11:49:13.519445
625,Customer_625,customer625@example.com,36,Australia,2023-12-10 11:49:09.861952,36-50,36271.8,9067.95,4.0,2025-09-11 11:49:15.577601
626,Customer_626,customer626@example.com,55,Germany,2024-05-13 11:49:09.861952,51+,35428.22,8857.055,4.0,2025-08-18 11:49:12.972096
627,Customer_627,customer627@example.com,60,Canada,2025-09-18 11:49:09.861952,51+,67319.93,9617.132857142857,7.0,2025-10-16 11:49:12.231558
628,Customer_628,customer628@example.com,32,Germany,2024-02-29 11:49:09.861952,26-35,39650.08,6608.346666666667,6.0,2025-06-30 11:49:13.734586
629,Customer_629,customer629@example.com,21,USA,2025-04-08 11:49:09.861952,18-25,14744.259999999998,4914.753333333333,3.0,2025-07-12 11:49:10.193515
630,Customer_630,customer630@example.com,37,UK,2025-06-16 11:49:09.861952,36-50,35422.03,11807.343333333332,3.0,2025-09-06 11:49:14.262099
631,Customer_631,customer631@example.com,66,Canada,2025-01-11 11:49:09.861952,51+,18109.219999999998,9054.609999999999,2.0,2025-07-16 11:49:12.987002
632,Customer_632,customer632@example.com,38,USA,2025-10-27 11:49:09.861952,36-50,38166.0,4240.666666666667,9.0,2025-10-16 11:49:12.121101
633,Customer_633,customer633@example.com,49,Australia,2024-08-20 11:49:09.861952,36-50,22969.940000000002,4593.988,5.0,2025-08-15 11:49:12.955384
634,Customer_634,customer634@example.com,29,UK,2024-10-10 11:49:09.861952,26-35,65848.53,8231.06625,8.0,2025-09-29 11:49:16.412873
635,Customer_635,customer635@example.com,52,Australia,2025-03-13 11:49:09.861952,51+,15747.95,5249.316666666667,3.0,2025-08-03 11:49:11.711835
636,Customer_636,customer636@example.com,50,France,2023-12-20 11:49:09.861952,36-50,63282.47,10547.078333333333,6.0,2025-09-25 11:49:15.040317
637,Customer_637,customer637@example.com,69,Canada,2025-08-22 11:49:09.861952,51+,51373.21,8562.201666666666,6.0,2025-09-23 11:49:14.143677
638,Customer_638,customer638@example.com,43,Australia,2025-09-21 11:49:09.861952,36-50,43789.43,8757.886,5.0,2025-08-19 11:49:13.814357
639,Customer_639,customer639@example.com,45,USA,2024-07-21 11:49:09.861952,36-50,49022.97,8170.495,6.0,2025-10-10 11:49:13.545648
640,Customer_640,customer640@example.com,76,USA,2024-12-18 11:49:09.861952,51+,71707.63,10243.947142857143,7.0,2025-09-01 11:49:10.991805
641,Customer_641,customer641@example.com,54,Germany,2024-03-26 11:49:09.861952,51+,32528.11,6505.622,5.0,2025-08-31 11:49:10.836695
642,Customer_642,customer642@example.com,43,Australia,2024-01-18 11:49:09.861952,36-50,27989.23,4664.871666666667,6.0,2025-10-05 11:49:13.251444
643,Customer_643,customer643@example.com,44,Canada,2025-07-09 11:49:09.861952,36-50,11665.5,3888.5,3.0,2025-10-22 11:49:16.268433
644,Customer_644,customer644@example.com,43,USA,2024-12-06 11:49:09.861952,36-50,11255.0,5627.5,2.0,2025-05-25 11:49:14.326998
645,Customer_645,customer645@example.com,28,France,2024-07-20 11:49:09.861952,26-35,52957.09,6619.63625,8.0,2025-10-21 11:49:11.357851
646,Customer_646,customer646@example.com,71,Australia,2024-10-29 11:49:09.861952,51+,28883.14,7220.785,4.0,2025-10-14 11:49:15.211817
647,Customer_647,customer647@example.com,23,Germany,2025-07-18 11:49:09.861952,18-25,16803.8,3360.7599999999998,5.0,2025-06-10 11:49:15.639566
648,Customer_648,customer648@example.com,33,Germany,2024-03-10 11:49:09.861952,26-35,32251.760000000002,6450.352000000001,5.0,2025-09-25 11:49:11.354729
649,Customer_649,customer649@example.com,43,France,2025-08-15 11:49:09.861952,36-50,51528.1,10305.619999999999,5.0,2025-08-23 11:49:14.036041
650,Customer_650,customer650@example.com,43,Canada,2024-11-21 11:49:09.861952,36-50,31591.14,6318.228,5.0,2025-08-15 11:49:10.206697
651,Customer_651,customer651@example.com,32,Canada,2025-05-15 11:49:09.861952,26-35,20208.42,6736.139999999999,3.0,2025-10-22 11:49:13.896204
652,Customer_652,customer652@example.com,22,France,2024-01-25 11:49:09.861952,18-25,73267.53,8140.836666666666,9.0,2025-10-25 11:49:11.399593
653,Customer_653,customer653@example.com,25,France,2024-05-30 11:49:09.861952,18-25,33105.509999999995,6621.101999999999,5.0,2025-08-17 11:49:15.441156
654,Customer_654,customer654@example.com,30,Canada,2024-11-09 11:49:09.861952,26-35,64971.82,9281.68857142857,7.0,2025-10-05 11:49:13.889203
655,Customer_655,customer655@example.com,64,Australia,2025-06-05 11:49:09.861952,51+,20808.4,4161.68,5.0,2025-10-26 11:49:15.180731
656,Customer_656,customer656@example.com,33,USA,2025-06-07 11:49:09.861952,26-35,33506.75,6701.35,5.0,2025-06-05 11:49:10.739117
657,Customer_657,customer657@example.com,34,UK,2025-05-10 11:49:09.861952,26-35,22820.41,22820.41,1.0,2024-11-07 11:49:12.728601
658,Customer_658,customer658@example.com,56,UK,2024-01-02 11:49:09.861952,51+,19385.2,6461.733333333334,3.0,2025-10-10 11:49:11.670815
659,Customer_659,customer659@example.com,22,UK,2024-01-30 11:49:09.861952,18-25,18035.37,4508.8425,4.0,2025-07-22 11:49:13.462429
660,Customer_660,customer660@example.com,49,Germany,2024-04-05 11:49:09.861952,36-50,7763.51,7763.51,1.0,2025-03-31 11:49:11.423687
661,Customer_661,customer661@example.com,66,France,2024-08-01 11:49:09.861952,51+,58531.32,11706.264,5.0,2025-07-03 11:49:13.566767
662,Customer_662,customer662@example.com,61,France,2024-01-15 11:49:09.861952,51+,19609.53,4902.3825,4.0,2025-10-04 11:49:12.779437
663,Customer_663,customer663@example.com,58,France,2024-12-08 11:49:09.861952,51+,18495.2,9247.6,2.0,2025-09-24 11:49:09.961806
664,Customer_664,customer664@example.com,73,Australia,2024-12-15 11:49:09.861952,51+,50404.67,7200.667142857143,7.0,2025-10-24 11:49:16.682909
665,Customer_665,customer665@example.com,27,Germany,2025-08-26 11:49:09.861952,26-35,52797.509999999995,10559.501999999999,5.0,2025-11-01 11:49:16.206787
666,Customer_666,customer666@example.com,48,Germany,2024-01-27 11:49:09.861952,36-50,55288.47,9214.745,6.0,2025-10-14 11:49:10.668026
667,Customer_667,customer667@example.com,37,Canada,2024-03-08 11:49:09.861952,36-50,62156.689999999995,10359.448333333332,6.0,2025-06-17 11:49:12.678594
668,Customer_668,customer668@example.com,21,Canada,2024-06-02 11:49:09.861952,18-25,42623.729999999996,8524.746,5.0,2025-07-03 11:49:13.443906
669,Customer_669,customer669@example.com,22,Canada,2024-07-19 11:49:09.861952,18-25,24065.45,12032.725,2.0,2025-09-30 11:49:12.668600
670,Customer_670,customer670@example.com,46,USA,2025-09-06 11:49:09.861952,36-50,39459.159999999996,6576.526666666666,6.0,2025-10-04 11:49:16.569969
671,Customer_671,customer671@example.com,41,Canada,2025-08-17 11:49:09.861952,36-50,33447.729999999996,6689.545999999999,5.0,2025-09-24 11:49:16.500417
672,Customer_672,customer672@example.com,59,USA,2024-02-13 11:49:09.861952,51+,36645.03999999999,12215.01333333333,3.0,2025-10-02 11:49:12.151216
673,Customer_673,customer673@example.com,56,France,2024-10-06 11:49:09.861952,51+,40570.74,8114.147999999999,5.0,2025-10-21 11:49:10.998807
674,Customer_674,customer674@example.com,47,France,2024-04-15 11:49:09.861952,36-50,27894.37,13947.185,2.0,2025-02-02 11:49:10.495286
675,Customer_675,customer675@example.com,79,Australia,2025-09-22 11:49:09.861952,51+,27881.34,9293.78,3.0,2025-01-08 11:49:11.956581
676,Customer_676,customer676@example.com,46,France,2024-01-06 11:49:09.861952,36-50,41601.33,6933.555,6.0,2025-08-06 11:49:12.095010
677,Customer_677,customer677@example.com,30,Canada,2024-02-23 11:49:09.861952,26-35,12873.6,6436.8,2.0,2025-09-09 11:49:11.804564
678,Customer_678,customer678@example.com,48,France,2025-06-02 11:49:09.861952,36-50,66051.05,16512.7625,4.0,2025-07-29 11:49:14.268996
679,Customer_679,customer679@example.com,79,USA,2024-07-30 11:49:09.861952,51+,59609.96,9934.993333333334,6.0,2025-09-19 11:49:15.728044
680,Customer_680,customer680@example.com,24,Canada,2025-08-09 11:49:09.861952,18-25,59458.479999999996,11891.696,5.0,2025-09-17 11:49:13.228295
681,Customer_681,customer681@example.com,50,Australia,2025-05-11 11:49:09.861952,36-50,54192.56,10838.511999999999,5.0,2025-10-23 11:49:14.016048
682,Customer_682,customer682@example.com,20,UK,2023-11-10 11:49:09.861952,18-25,54478.229999999996,6809.7787499999995,8.0,2025-09-20 11:49:13.037094
683,Customer_683,customer683@example.com,46,Germany,2024-05-16 11:49:09.861952,36-50,22410.050000000003,7470.016666666667,3.0,2025-07-06 11:49:12.991998
684,Customer_684,customer684@example.com,51,France,2025-05-25 11:49:09.861952,51+,37830.37,7566.0740000000005,5.0,2025-08-04 11:49:16.559436
685,Customer_685,customer685@example.com,41,Canada,2025-01-18 11:49:09.861952,36-50,48026.8,9605.36,5.0,2025-10-15 11:49:14.580684
686,Customer_686,customer686@example.com,42,Germany,2024-11-22 11:49:09.861952,36-50,712.41,712.41,1.0,2024-11-16 11:49:15.638569
687,Customer_687,customer687@example.com,61,France,2025-09-11 11:49:09.861952,51+,48287.64,8047.94,6.0,2025-06-22 11:49:10.356987
688,Customer_688,customer688@example.com,68,Australia,2024-01-11 11:49:09.861952,51+,71316.25,11886.041666666666,6.0,2025-08-13 11:49:13.576875
689,Customer_689,customer689@example.com,39,USA,2024-12-01 11:49:09.861952,36-50,7864.16,7864.16,1.0,2025-02-13 11:49:11.609080
690,Customer_690,customer690@example.com,24,France,2023-12-10 11:49:09.861952,18-25,17559.74,8779.87,2.0,2025-09-19 11:49:11.158181
691,Customer_691,customer691@example.com,42,Canada,2025-02-18 11:49:09.861952,36-50,37801.06,7560.2119999999995,5.0,2025-09-14 11:49:16.574974
692,Customer_692,customer692@example.com,64,Australia,2024-02-25 11:49:09.861952,51+,45167.72,15055.906666666668,3.0,2025-07-30 11:49:12.778442
693,Customer_693,customer693@example.com,73,UK,2024-11-27 11:49:09.861952,51+,103170.14,11463.34888888889,9.0,2025-06-23 11:49:12.761355
694,Customer_694,customer694@example.com,23,France,2023-12-25 11:49:09.861952,18-25,81313.31,8131.331,10.0,2025-09-11 11:49:15.556849
695,Customer_695,customer695@example.com,27,Canada,2024-12-21 11:49:09.861952,26-35,55028.05,9171.341666666667,6.0,2025-10-21 11:49:13.765167
696,Customer_696,customer696@example.com,79,Australia,2023-11-19 11:49:09.861952,51+,66774.55,8346.81875,8.0,2025-07-19 11:49:10.179511
697,Customer_697,customer697@example.com,60,Germany,2025-06-24 11:49:09.861952,51+,71003.89,10143.412857142857,7.0,2025-09-08 11:49:14.994311
698,Customer_698,customer698@example.com,56,Australia,2025-08-09 11:49:09.861952,51+,39875.54,7975.108,5.0,2025-10-18 11:49:12.160924
699,Customer_699,customer699@example.com,37,France,2024-10-14 11:49:09.861952,36-50,59956.59,11991.318,5.0,2025-10-22 11:49:12.784433
700,Customer_700,customer700@example.com,59,Canada,2025-06-26 11:49:09.861952,51+,54735.58,7819.368571428572,7.0,2025-09-10 11:49:13.854568
701,Customer_701,customer701@example.com,60,Australia,2023-12-03 11:49:09.861952,51+,64209.14,9172.734285714285,7.0,2025-11-03 11:49:14.226263
702,Customer_702,customer702@example.com,76,France,2025-07-31 11:49:09.861952,51+,23649.7,7883.233333333334,3.0,2025-10-06 11:49:11.760668
703,Customer_703,customer703@example.com,59,Australia,2024-08-27 11:49:09.861952,51+,25955.99,8651.996666666668,3.0,2025-07-27 11:49:13.516432
704,Customer_704,customer704@example.com,50,Canada,2025-10-16 11:49:09.861952,36-50,22733.07,7577.69,3.0,2025-09-04 11:49:12.645997
705,Customer_705,customer705@example.com,41,Canada,2025-05-03 11:49:09.861952,36-50,48053.95,16017.983333333332,3.0,2025-10-19 11:49:11.319272
706,Customer_706,customer706@example.com,78,UK,2024-11-19 11:49:09.861952,51+,26337.34,5267.468,5.0,2025-09-29 11:49:11.818656
707,Customer_707,customer707@example.com,78,Germany,2025-04-21 11:49:09.861952,51+,43115.51,8623.102,5.0,2025-07-17 11:49:12.200560
708,Customer_708,customer708@example.com,32,UK,2025-05-29 11:49:09.861952,26-35,13822.05,4607.349999999999,3.0,2025-08-24 11:49:11.949889
709,Customer_709,customer709@example.com,22,Canada,2025-07-23 11:49:09.861952,18-25,44348.08,8869.616,5.0,2025-07-16 11:49:16.629440
710,Customer_710,customer710@example.com,50,France,2024-05-13 11:49:09.861952,36-50,43840.39,7306.731666666667,6.0,2025-05-21 11:49:13.433394
711,Customer_711,customer711@example.com,20,Australia,2024-11-24 11:49:09.861952,18-25,20175.379999999997,6725.126666666666,3.0,2025-10-13 11:49:12.966997
712,Customer_712,customer712@example.com,74,France,2025-06-22 11:49:09.861952,51+,22461.44,5615.36,4.0,2025-10-17 11:49:14.636681
713,Customer_713,customer713@example.com,56,Germany,2025-05-30 11:49:09.861952,51+,32715.57,8178.8925,4.0,2025-10-14 11:49:10.801684
714,Customer_714,customer714@example.com,28,UK,2023-11-25 11:49:09.861952,26-35,52910.42,7558.631428571428,7.0,2025-08-08 11:49:14.646697
715,Customer_715,customer715@example.com,67,France,2025-05-18 11:49:09.861952,51+,20417.08,5104.27,4.0,2025-08-25 11:49:12.194647
716,Customer_716,customer716@example.com,64,Germany,2025-09-20 11:49:09.861952,51+,45042.810000000005,11260.702500000001,4.0,2025-06-02 11:49:15.769712
717,Customer_717,customer717@example.com,44,Canada,2023-12-12 11:49:09.861952,36-50,62736.92,12547.384,5.0,2025-11-02 11:49:15.361425
718,Customer_718,customer718@example.com,64,UK,2024-08-06 11:49:09.861952,51+,85962.8,10745.35,8.0,2025-09-23 11:49:16.529410
719,Customer_719,customer719@example.com,57,Canada,2024-08-01 11:49:09.861952,51+,15287.4,7643.7,2.0,2025-07-22 11:49:14.648706
720,Customer_720,customer720@example.com,32,France,2025-03-04 11:49:09.861952,26-35,59219.03,11843.806,5.0,2025-08-18 11:49:12.661594
721,Customer_721,customer721@example.com,37,Germany,2025-04-19 11:49:09.862953,36-50,7743.5199999999995,2581.173333333333,3.0,2025-09-18 11:49:12.224653
722,Customer_722,customer722@example.com,41,Australia,2024-03-29 11:49:09.862953,36-50,63397.62,12679.524000000001,5.0,2025-06-13 11:49:13.923507
723,Customer_723,customer723@example.com,46,Germany,2025-01-19 11:49:09.862953,36-50,11624.720000000001,5812.360000000001,2.0,2025-04-22 11:49:10.883282
724,Customer_724,customer724@example.com,67,Germany,2024-06-07 11:49:09.862953,51+,27790.989999999998,5558.197999999999,5.0,2025-10-02 11:49:10.173517
725,Customer_725,customer725@example.com,51,Germany,2025-05-22 11:49:09.862953,51+,54453.14,6050.348888888889,9.0,2025-10-12 11:49:13.982051
726,Customer_726,customer726@example.com,70,UK,2024-02-23 11:49:09.862953,51+,17938.88,5979.626666666667,3.0,2025-08-27 11:49:14.284997
727,Customer_727,customer727@example.com,26,Canada,2025-09-11 11:49:09.862953,26-35,12135.35,6067.675,2.0,2025-07-27 11:49:10.823693
728,Customer_728,customer728@example.com,59,Germany,2024-10-19 11:49:09.862953,51+,34359.19,6871.838000000001,5.0,2025-09-17 11:49:13.171229
729,Customer_729,customer729@example.com,53,USA,2023-11-06 11:49:09.862953,51+,40301.0,8060.2,5.0,2025-09-23 11:49:10.059455
730,Customer_730,customer730@example.com,72,France,2025-06-29 11:49:09.862953,51+,34820.85,8705.2125,4.0,2025-08-27 11:49:12.625237
731,Customer_731,customer731@example.com,36,USA,2025-05-23 11:49:09.862953,36-50,49630.14,8271.69,6.0,2025-08-24 11:49:13.203233
732,Customer_732,customer732@example.com,35,Germany,2024-05-27 11:49:09.862953,26-35,23080.08,4616.0160000000005,5.0,2025-10-02 11:49:13.985086
733,Customer_733,customer733@example.com,27,Germany,2025-08-02 11:49:09.862953,26-35,46989.76,9397.952000000001,5.0,2025-09-24 11:49:11.774564
734,Customer_734,customer734@example.com,78,UK,2024-07-30 11:49:09.862953,51+,54970.29,7852.898571428572,7.0,2025-10-11 11:49:15.110070
735,Customer_735,customer735@example.com,74,Canada,2025-10-07 11:49:09.862953,51+,34671.89,4953.127142857143,7.0,2025-08-10 11:49:16.549408
736,Customer_736,customer736@example.com,44,USA,2024-09-24 11:49:09.862953,36-50,33842.88,8460.72,4.0,2025-10-10 11:49:15.743142
737,Customer_737,customer737@example.com,50,Canada,2025-03-07 11:49:09.862953,36-50,49126.409999999996,8187.735,6.0,2025-10-25 11:49:10.191522
738,Customer_738,customer738@example.com,42,USA,2024-10-16 11:49:09.862953,36-50,41590.009999999995,13863.336666666664,3.0,2025-04-26 11:49:12.378363
739,Customer_739,customer739@example.com,32,USA,2024-12-12 11:49:09.862953,26-35,27315.809999999998,9105.269999999999,3.0,2025-06-22 11:49:12.283412
740,Customer_740,customer740@example.com,77,USA,2024-01-08 11:49:09.862953,51+,5572.389999999999,2786.1949999999997,2.0,2025-07-17 11:49:15.861825
741,Customer_741,customer741@example.com,39,UK,2025-06-16 11:49:09.862953,36-50,67973.64,9710.52,7.0,2025-10-27 11:49:12.934280
742,Customer_742,customer742@example.com,20,Canada,2024-07-08 11:49:09.862953,18-25,63707.62,10617.936666666666,6.0,2025-08-10 11:49:13.708585
743,Customer_743,customer743@example.com,62,UK,2023-11-12 11:49:09.862953,51+,39615.19,9903.7975,4.0,2025-07-22 11:49:15.088033
744,Customer_744,customer744@example.com,48,Germany,2024-02-12 11:49:09.862953,36-50,42537.9,6076.842857142858,7.0,2025-10-01 11:49:14.127675
745,Customer_745,customer745@example.com,18,USA,2025-10-15 11:49:09.862953,18-25,37839.7,9459.925,4.0,2025-07-14 11:49:10.176521
746,Customer_746,customer746@example.com,34,UK,2025-06-03 11:49:09.862953,26-35,30265.53,4323.647142857143,7.0,2025-10-08 11:49:11.163174
747,Customer_747,customer747@example.com,53,Australia,2024-02-19 11:49:09.862953,51+,57604.479999999996,9600.746666666666,6.0,2025-09-12 11:49:12.281413
748,Customer_748,customer748@example.com,51,Germany,2025-07-13 11:49:09.862953,51+,94097.54000000001,10455.282222222224,9.0,2025-10-23 11:49:11.153466
749,Customer_749,customer749@example.com,67,Canada,2025-03-05 11:49:09.862953,51+,23363.239999999998,7787.746666666666,3.0,2025-10-12 11:49:13.875305
750,Customer_750,customer750@example.com,37,USA,2025-09-16 11:49:09.862953,36-50,76221.93,8469.103333333333,9.0,2025-08-23 11:49:14.735812
751,Customer_751,customer751@example.com,33,Germany,2024-01-19 11:49:09.862953,26-35,84150.45999999999,10518.807499999999,8.0,2025-10-18 11:49:14.084697
752,Customer_752,customer752@example.com,68,France,2024-07-23 11:49:09.862953,51+,34568.119999999995,4321.014999999999,8.0,2025-10-03 11:49:15.753172
753,Customer_753,customer753@example.com,22,USA,2024-06-10 11:49:09.862953,18-25,39608.92,7921.784,5.0,2025-07-02 11:49:12.054733
754,Customer_754,customer754@example.com,56,France,2025-10-18 11:49:09.862953,51+,34424.14,6884.8279999999995,5.0,2025-09-26 11:49:12.577134
755,Customer_755,customer755@example.com,58,France,2024-03-25 11:49:09.862953,51+,11588.11,3862.7033333333334,3.0,2025-10-03 11:49:14.801131
756,Customer_756,customer756@example.com,33,Australia,2025-06-09 11:49:09.862953,26-35,14520.86,7260.43,2.0,2025-10-30 11:49:14.284997
757,Customer_757,customer757@example.com,36,Germany,2025-11-02 11:49:09.862953,36-50,82239.23000000001,9137.692222222224,9.0,2025-11-02 11:49:13.444931
758,Customer_758,customer758@example.com,57,Canada,2025-03-02 11:49:09.862953,51+,13030.12,13030.12,1.0,2025-06-05 11:49:11.785663
759,Customer_759,customer759@example.com,54,Germany,2025-04-26 11:49:09.862953,51+,42357.46,6051.065714285714,7.0,2025-10-18 11:49:11.861574
760,Customer_760,customer760@example.com,60,Australia,2025-08-08 11:49:09.862953,51+,15484.67,5161.556666666666,3.0,2025-11-03 11:49:14.241265
761,Customer_761,customer761@example.com,51,Canada,2025-08-26 11:49:09.862953,51+,7809.88,7809.88,1.0,2024-12-11 11:49:16.487411
762,Customer_762,customer762@example.com,79,France,2024-04-25 11:49:09.862953,51+,42439.88,7073.313333333333,6.0,2025-09-26 11:49:10.091864
763,Customer_763,customer763@example.com,50,France,2024-04-15 11:49:09.862953,36-50,54273.28,6784.16,8.0,2025-10-10 11:49:12.703596
764,Customer_764,customer764@example.com,19,Germany,2024-07-10 11:49:09.862953,18-25,18960.7,6320.233333333334,3.0,2025-05-23 11:49:10.162518
